"nom_cabina","qualitat_aire","codi_dtes","zqa","codi_eoi","longitud","latitud","hora_o3","qualitat_o3","valor_o3","hora_no2","qualitat_no2","valor_no2","hora_pm10","qualitat_pm10","valor_pm10","generat","dateTime"
"Barcelona - Gràcia","--","IJ","01","08019044",2.1534,41.3987,NA,NA,NA,NA,NA,NA,"12h","--","--","01/02/2019 14:00",1551438301
"Barcelona - Ciutadella","--","IL","01","08019050",2.1874,41.3864,NA,NA,NA,NA,NA,NA,NA,NA,NA,"01/02/2019 14:00",1551438301
"Barcelona - Vall Hebron","--","IN","01","08019054",2.148,41.4261,NA,NA,NA,NA,NA,NA,"12h","--","--","01/02/2019 14:00",1551438301
"Barcelona - Palau Reial","--","IZ","01","08019057",2.1151,41.3875,NA,NA,NA,NA,NA,NA,"12h","--","--","01/02/2019 14:00",1551438301
"Barcelona - Poblenou","--","I2","01","08019004",2.2045,41.4039,NA,NA,NA,NA,NA,NA,"12h","--","--","01/02/2019 14:00",1551438301
"Barcelona - Observ Fabra","--","OF","01","08019058",2.1239,41.4183,NA,NA,NA,NA,NA,NA,"12h","--","--","01/02/2019 14:00",1551438301
"Barcelona - Sants","--","ID","01","08019042",2.1331,41.3788,NA,NA,NA,NA,NA,NA,NA,NA,NA,"01/02/2019 14:00",1551441902
"Barcelona - Eixample","--","IH","01","08019043",2.1538,41.3853,NA,NA,NA,NA,NA,NA,"12h","--","--","01/02/2019 14:00",1551441902
"Barcelona - Gràcia","--","IJ","01","08019044",2.1534,41.3987,NA,NA,NA,NA,NA,NA,"12h","--","--","01/02/2019 14:00",1551441902
"Barcelona - Ciutadella","--","IL","01","08019050",2.1874,41.3864,NA,NA,NA,NA,NA,NA,NA,NA,NA,"01/02/2019 14:00",1551441902
"Barcelona - Vall Hebron","--","IN","01","08019054",2.148,41.4261,NA,NA,NA,NA,NA,NA,"12h","--","--","01/02/2019 14:00",1551441902
"Barcelona - Palau Reial","--","IZ","01","08019057",2.1151,41.3875,NA,NA,NA,NA,NA,NA,"12h","--","--","01/02/2019 14:00",1551441902
"Barcelona - Poblenou","--","I2","01","08019004",2.2045,41.4039,NA,NA,NA,NA,NA,NA,"12h","--","--","01/02/2019 14:00",1551441902
"Barcelona - Observ Fabra","--","OF","01","08019058",2.1239,41.4183,NA,NA,NA,NA,NA,NA,"12h","--","--","01/02/2019 14:00",1551441902
"Barcelona - Sants","--","ID","01","08019042",2.1331,41.3788,NA,NA,NA,NA,NA,NA,NA,NA,NA,"01/02/2019 14:00",1551445502
"Barcelona - Eixample","--","IH","01","08019043",2.1538,41.3853,NA,NA,NA,NA,NA,NA,"12h","--","--","01/02/2019 14:00",1551445502
"Barcelona - Gràcia","--","IJ","01","08019044",2.1534,41.3987,NA,NA,NA,NA,NA,NA,"12h","--","--","01/02/2019 14:00",1551445502
"Barcelona - Ciutadella","--","IL","01","08019050",2.1874,41.3864,NA,NA,NA,NA,NA,NA,NA,NA,NA,"01/02/2019 14:00",1551445502
"Barcelona - Vall Hebron","--","IN","01","08019054",2.148,41.4261,NA,NA,NA,NA,NA,NA,"12h","--","--","01/02/2019 14:00",1551445502
"Barcelona - Palau Reial","--","IZ","01","08019057",2.1151,41.3875,NA,NA,NA,NA,NA,NA,"12h","--","--","01/02/2019 14:00",1551445502
"Barcelona - Poblenou","--","I2","01","08019004",2.2045,41.4039,NA,NA,NA,NA,NA,NA,"12h","--","--","01/02/2019 14:00",1551445502
"Barcelona - Observ Fabra","--","OF","01","08019058",2.1239,41.4183,NA,NA,NA,NA,NA,NA,"12h","--","--","01/02/2019 14:00",1551445502
"Barcelona - Sants","--","ID","01","08019042",2.1331,41.3788,NA,NA,NA,NA,NA,NA,NA,NA,NA,"01/02/2019 14:00",1551449102
"Barcelona - Eixample","--","IH","01","08019043",2.1538,41.3853,NA,NA,NA,NA,NA,NA,"12h","--","--","01/02/2019 14:00",1551449102
"Barcelona - Gràcia","--","IJ","01","08019044",2.1534,41.3987,NA,NA,NA,NA,NA,NA,"12h","--","--","01/02/2019 14:00",1551449102
"Barcelona - Ciutadella","--","IL","01","08019050",2.1874,41.3864,NA,NA,NA,NA,NA,NA,NA,NA,NA,"01/02/2019 14:00",1551449102
"Barcelona - Vall Hebron","--","IN","01","08019054",2.148,41.4261,NA,NA,NA,NA,NA,NA,"12h","--","--","01/02/2019 14:00",1551449102
"Barcelona - Palau Reial","--","IZ","01","08019057",2.1151,41.3875,NA,NA,NA,NA,NA,NA,"12h","--","--","01/02/2019 14:00",1551449102
"Barcelona - Poblenou","--","I2","01","08019004",2.2045,41.4039,NA,NA,NA,NA,NA,NA,"12h","--","--","01/02/2019 14:00",1551449102
"Barcelona - Observ Fabra","--","OF","01","08019058",2.1239,41.4183,NA,NA,NA,NA,NA,NA,"12h","--","--","01/02/2019 14:00",1551449102
"Barcelona - Sants","--","ID","01","08019042",2.1331,41.3788,NA,NA,NA,NA,NA,NA,NA,NA,NA,"01/02/2019 14:00",1551452702
"Barcelona - Eixample","--","IH","01","08019043",2.1538,41.3853,NA,NA,NA,NA,NA,NA,"12h","--","--","01/02/2019 14:00",1551452702
"Barcelona - Gràcia","--","IJ","01","08019044",2.1534,41.3987,NA,NA,NA,NA,NA,NA,"12h","--","--","01/02/2019 14:00",1551452702
"Barcelona - Ciutadella","--","IL","01","08019050",2.1874,41.3864,NA,NA,NA,NA,NA,NA,NA,NA,NA,"01/02/2019 14:00",1551452702
"Barcelona - Vall Hebron","--","IN","01","08019054",2.148,41.4261,NA,NA,NA,NA,NA,NA,"12h","--","--","01/02/2019 14:00",1551452702
"Barcelona - Palau Reial","--","IZ","01","08019057",2.1151,41.3875,NA,NA,NA,NA,NA,NA,"12h","--","--","01/02/2019 14:00",1551452702
"Barcelona - Poblenou","--","I2","01","08019004",2.2045,41.4039,NA,NA,NA,NA,NA,NA,"12h","--","--","01/02/2019 14:00",1551452702
"Barcelona - Observ Fabra","--","OF","01","08019058",2.1239,41.4183,NA,NA,NA,NA,NA,NA,"12h","--","--","01/02/2019 14:00",1551452702
"Barcelona - Sants","--","ID","01","08019042",2.1331,41.3788,NA,NA,NA,NA,NA,NA,NA,NA,NA,"01/02/2019 14:00",1551456302
"Barcelona - Eixample","--","IH","01","08019043",2.1538,41.3853,NA,NA,NA,NA,NA,NA,"12h","--","--","01/02/2019 14:00",1551456302
"Barcelona - Gràcia","--","IJ","01","08019044",2.1534,41.3987,NA,NA,NA,NA,NA,NA,"12h","--","--","01/02/2019 14:00",1551456302
"Barcelona - Ciutadella","--","IL","01","08019050",2.1874,41.3864,NA,NA,NA,NA,NA,NA,NA,NA,NA,"01/02/2019 14:00",1551456302
"Barcelona - Vall Hebron","--","IN","01","08019054",2.148,41.4261,NA,NA,NA,NA,NA,NA,"12h","--","--","01/02/2019 14:00",1551456302
"Barcelona - Palau Reial","--","IZ","01","08019057",2.1151,41.3875,NA,NA,NA,NA,NA,NA,"12h","--","--","01/02/2019 14:00",1551456302
"Barcelona - Poblenou","--","I2","01","08019004",2.2045,41.4039,NA,NA,NA,NA,NA,NA,"12h","--","--","01/02/2019 14:00",1551456302
"Barcelona - Observ Fabra","--","OF","01","08019058",2.1239,41.4183,NA,NA,NA,NA,NA,NA,"12h","--","--","01/02/2019 14:00",1551456302
"Barcelona - Sants","--","ID","01","08019042",2.1331,41.3788,NA,NA,NA,NA,NA,NA,NA,NA,NA,"01/02/2019 14:00",1551459902
"Barcelona - Eixample","--","IH","01","08019043",2.1538,41.3853,NA,NA,NA,NA,NA,NA,"12h","--","--","01/02/2019 14:00",1551459902
"Barcelona - Gràcia","--","IJ","01","08019044",2.1534,41.3987,NA,NA,NA,NA,NA,NA,"12h","--","--","01/02/2019 14:00",1551459902
"Barcelona - Ciutadella","--","IL","01","08019050",2.1874,41.3864,NA,NA,NA,NA,NA,NA,NA,NA,NA,"01/02/2019 14:00",1551459902
"Barcelona - Vall Hebron","--","IN","01","08019054",2.148,41.4261,NA,NA,NA,NA,NA,NA,"12h","--","--","01/02/2019 14:00",1551459902
"Barcelona - Palau Reial","--","IZ","01","08019057",2.1151,41.3875,NA,NA,NA,NA,NA,NA,"12h","--","--","01/02/2019 14:00",1551459902
"Barcelona - Poblenou","--","I2","01","08019004",2.2045,41.4039,NA,NA,NA,NA,NA,NA,"12h","--","--","01/02/2019 14:00",1551459902
"Barcelona - Observ Fabra","--","OF","01","08019058",2.1239,41.4183,NA,NA,NA,NA,NA,NA,"12h","--","--","01/02/2019 14:00",1551459902
"Barcelona - Sants","--","ID","01","08019042",2.1331,41.3788,NA,NA,NA,NA,NA,NA,NA,NA,NA,"01/02/2019 14:00",1551463502
"Barcelona - Eixample","--","IH","01","08019043",2.1538,41.3853,NA,NA,NA,NA,NA,NA,"12h","--","--","01/02/2019 14:00",1551463502
"Barcelona - Gràcia","--","IJ","01","08019044",2.1534,41.3987,NA,NA,NA,NA,NA,NA,"12h","--","--","01/02/2019 14:00",1551463502
"Barcelona - Ciutadella","--","IL","01","08019050",2.1874,41.3864,NA,NA,NA,NA,NA,NA,NA,NA,NA,"01/02/2019 14:00",1551463502
"Barcelona - Vall Hebron","--","IN","01","08019054",2.148,41.4261,NA,NA,NA,NA,NA,NA,"12h","--","--","01/02/2019 14:00",1551463502
"Barcelona - Palau Reial","--","IZ","01","08019057",2.1151,41.3875,NA,NA,NA,NA,NA,NA,"12h","--","--","01/02/2019 14:00",1551463502
"Barcelona - Poblenou","--","I2","01","08019004",2.2045,41.4039,NA,NA,NA,NA,NA,NA,"12h","--","--","01/02/2019 14:00",1551463502
"Barcelona - Observ Fabra","--","OF","01","08019058",2.1239,41.4183,NA,NA,NA,NA,NA,NA,"12h","--","--","01/02/2019 14:00",1551463502
"Barcelona - Sants","--","ID","01","08019042",2.1331,41.3788,NA,NA,NA,NA,NA,NA,NA,NA,NA,"01/02/2019 14:00",1551467102
"Barcelona - Eixample","--","IH","01","08019043",2.1538,41.3853,NA,NA,NA,NA,NA,NA,"12h","--","--","01/02/2019 14:00",1551467102
"Barcelona - Gràcia","--","IJ","01","08019044",2.1534,41.3987,NA,NA,NA,NA,NA,NA,"12h","--","--","01/02/2019 14:00",1551467102
"Barcelona - Ciutadella","--","IL","01","08019050",2.1874,41.3864,NA,NA,NA,NA,NA,NA,NA,NA,NA,"01/02/2019 14:00",1551467102
"Barcelona - Vall Hebron","--","IN","01","08019054",2.148,41.4261,NA,NA,NA,NA,NA,NA,"12h","--","--","01/02/2019 14:00",1551467102
"Barcelona - Palau Reial","--","IZ","01","08019057",2.1151,41.3875,NA,NA,NA,NA,NA,NA,"12h","--","--","01/02/2019 14:00",1551467102
"Barcelona - Poblenou","--","I2","01","08019004",2.2045,41.4039,NA,NA,NA,NA,NA,NA,"12h","--","--","01/02/2019 14:00",1551467102
"Barcelona - Observ Fabra","--","OF","01","08019058",2.1239,41.4183,NA,NA,NA,NA,NA,NA,"12h","--","--","01/02/2019 14:00",1551467102
"Barcelona - Sants","--","ID","01","08019042",2.1331,41.3788,NA,NA,NA,NA,NA,NA,NA,NA,NA,"01/02/2019 14:00",1551470702
"Barcelona - Eixample","--","IH","01","08019043",2.1538,41.3853,NA,NA,NA,NA,NA,NA,"12h","--","--","01/02/2019 14:00",1551470702
"Barcelona - Gràcia","--","IJ","01","08019044",2.1534,41.3987,NA,NA,NA,NA,NA,NA,"12h","--","--","01/02/2019 14:00",1551470702
"Barcelona - Ciutadella","--","IL","01","08019050",2.1874,41.3864,NA,NA,NA,NA,NA,NA,NA,NA,NA,"01/02/2019 14:00",1551470702
"Barcelona - Vall Hebron","--","IN","01","08019054",2.148,41.4261,NA,NA,NA,NA,NA,NA,"12h","--","--","01/02/2019 14:00",1551470702
"Barcelona - Palau Reial","--","IZ","01","08019057",2.1151,41.3875,NA,NA,NA,NA,NA,NA,"12h","--","--","01/02/2019 14:00",1551470702
"Barcelona - Poblenou","--","I2","01","08019004",2.2045,41.4039,NA,NA,NA,NA,NA,NA,"12h","--","--","01/02/2019 14:00",1551470702
"Barcelona - Observ Fabra","--","OF","01","08019058",2.1239,41.4183,NA,NA,NA,NA,NA,NA,"12h","--","--","01/02/2019 14:00",1551470702
"Barcelona - Sants","--","ID","01","08019042",2.1331,41.3788,NA,NA,NA,NA,NA,NA,NA,NA,NA,"01/02/2019 14:00",1551474302
"Barcelona - Eixample","--","IH","01","08019043",2.1538,41.3853,NA,NA,NA,NA,NA,NA,"12h","--","--","01/02/2019 14:00",1551474302
