"CODI_PROVINCIA","PROVINCIA","CODI_MUNICIPI","MUNICIPI","ESTACIO","CODI_CONTAMINANT","ANY","MES","DIA","H01","V01","H02","V02","H03","V03","H04","V04","H05","V05","H06","V06","H07","V07","H08","V08","H09","V09","H10","V10","H11","V11","H12","V12","H13","V13","H14","V14","H15","V15","H16","V16","H17","V17","H18","V18","H19","V19","H20","V20","H21","V21","H22","V22","H23","V23","H24","V24"
8,"Barcelona",19,"Barcelona",4,8,2019,12,11,56,"V",52,"V",47,"V",44,"V",39,"V",37,"V",43,"V",52,"V",71,"V",60,"V",59,"V",66,"V",42,"V",39,"V",34,"V",36,"V",51,"V",50,"V",57,"V",61,"V",57,"V",49,"V",39,"V",NA,"N"
8,"Barcelona",19,"Barcelona",4,8,2019,12,12,16,"V",15,"V",14,"V",12,"V",10,"V",10,"V",16,"V",27,"V",43,"V",31,"V",38,"V",34,"V",29,"V",33,"V",30,"V",30,"V",37,"V",45,"V",50,"V",35,"V",30,"V",26,"V",28,"V",NA,"N"
8,"Barcelona",19,"Barcelona",4,8,2019,12,13,20,"V",16,"V",12,"V",8,"V",6,"V",7,"V",10,"V",17,"V",21,"V",24,"V",15,"V",17,"V",15,"V",15,"V",15,"V",18,"V",21,"V",26,"V",20,"V",16,"V",13,"V",12,"V",13,"V",15,"V"
8,"Barcelona",19,"Barcelona",4,8,2019,12,14,11,"V",9,"V",7,"V",5,"V",5,"V",5,"V",9,"V",18,"V",22,"V",19,"V",24,"V",20,"V",20,"V",19,"V",17,"V",13,"V",15,"V",19,"V",36,"V",50,"V",46,"V",56,"V",41,"V",NA,"N"
8,"Barcelona",19,"Barcelona",4,8,2019,12,15,49,"V",32,"V",48,"V",34,"V",11,"V",13,"V",14,"V",20,"V",23,"V",25,"V",20,"V",19,"V",18,"V",17,"V",31,"V",35,"V",32,"V",44,"V",46,"V",52,"V",45,"V",51,"V",50,"V",NA,"N"
8,"Barcelona",19,"Barcelona",4,8,2019,12,16,51,"V",37,"V",46,"V",46,"V",40,"V",36,"V",41,"V",NA,"N",27,"V",51,"V",55,"V",59,"V",60,"V",65,"V",32,"V",20,"V",27,"V",29,"V",56,"V",79,"V",79,"V",68,"V",63,"V",NA,"N"
8,"Barcelona",19,"Barcelona",4,8,2019,12,17,54,"V",52,"V",47,"V",47,"V",45,"V",44,"V",48,"V",52,"V",54,"V",64,"V",62,"V",53,"V",21,"V",21,"V",21,"V",28,"V",29,"V",39,"V",62,"V",68,"V",61,"V",61,"V",57,"V",NA,"N"
8,"Barcelona",19,"Barcelona",4,8,2019,12,18,44,"V",41,"V",36,"V",37,"V",36,"V",35,"V",37,"V",44,"V",52,"V",49,"V",NA,"N",NA,"N",50,"V",54,"V",32,"V",25,"V",37,"V",39,"V",53,"V",35,"V",31,"V",35,"V",53,"V",NA,"N"
8,"Barcelona",19,"Barcelona",4,8,2019,12,19,47,"V",42,"V",38,"V",33,"V",31,"V",31,"V",34,"V",38,"V",45,"V",49,"V",54,"V",54,"V",57,"V",64,"V",49,"V",52,"V",52,"V",50,"V",70,"V",64,"V",57,"V",76,"V",59,"V",NA,"N"
8,"Barcelona",19,"Barcelona",4,8,2019,12,20,27,"V",24,"V",40,"V",42,"V",42,"V",41,"V",30,"V",37,"V",57,"V",59,"V",45,"V",76,"V",69,"V",55,"V",49,"V",52,"V",44,"V",66,"V",78,"V",74,"V",79,"V",80,"V",75,"V",65,"V"
8,"Barcelona",19,"Barcelona",4,8,2019,12,21,53,"V",52,"V",52,"V",44,"V",43,"V",43,"V",22,"V",45,"V",55,"V",60,"V",58,"V",53,"V",37,"V",35,"V",42,"V",51,"V",40,"V",50,"V",62,"V",73,"V",63,"V",29,"V",9,"V",5,"V"
8,"Barcelona",19,"Barcelona",4,8,2019,12,22,5,"V",8,"V",7,"V",6,"V",5,"V",4,"V",3,"V",5,"V",5,"V",8,"V",7,"V",11,"V",10,"V",11,"V",9,"V",13,"V",13,"V",19,"V",29,"V",23,"V",12,"V",14,"V",18,"V",15,"V"
8,"Barcelona",19,"Barcelona",4,8,2019,12,23,13,"V",13,"V",8,"V",5,"V",5,"V",6,"V",12,"V",18,"V",21,"V",26,"V",26,"V",28,"V",29,"V",27,"V",23,"V",22,"V",28,"V",45,"V",70,"V",77,"V",74,"V",81,"V",71,"V",62,"V"
8,"Barcelona",19,"Barcelona",4,8,2019,12,24,55,"V",53,"V",47,"V",46,"V",41,"V",40,"V",43,"V",45,"V",53,"V",54,"V",37,"V",37,"V",39,"V",27,"V",32,"V",29,"V",46,"V",42,"V",38,"V",48,"V",44,"V",35,"V",21,"V",NA,"N"
8,"Barcelona",19,"Barcelona",4,8,2019,12,25,39,"V",45,"V",42,"V",38,"V",35,"V",31,"V",28,"V",29,"V",26,"V",25,"V",23,"V",24,"V",30,"V",44,"V",48,"V",31,"V",38,"V",43,"V",54,"V",63,"V",53,"V",50,"V",45,"V",NA,"N"
8,"Barcelona",19,"Barcelona",4,8,2019,12,26,36,"V",34,"V",32,"V",30,"V",29,"V",29,"V",28,"V",27,"V",29,"V",25,"V",26,"V",32,"V",32,"V",14,"V",8,"V",8,"V",17,"V",46,"V",68,"V",63,"V",45,"V",41,"V",40,"V",NA,"N"
8,"Barcelona",19,"Barcelona",4,8,2019,12,27,28,"V",18,"V",18,"V",18,"V",14,"V",29,"V",42,"V",43,"V",42,"V",42,"V",33,"V",26,"V",22,"V",21,"V",27,"V",23,"V",30,"V",48,"V",46,"V",47,"V",44,"V",43,"V",39,"V",38,"V"
8,"Barcelona",19,"Barcelona",4,8,2019,12,28,38,"V",34,"V",29,"V",26,"V",24,"V",24,"V",26,"V",27,"V",28,"V",32,"V",35,"V",43,"V",45,"V",30,"V",22,"V",18,"V",24,"V",34,"V",60,"V",76,"V",82,"V",72,"V",67,"V",NA,"N"
8,"Barcelona",19,"Barcelona",4,8,2019,12,29,53,"V",50,"V",46,"V",42,"V",40,"V",36,"V",38,"V",35,"V",34,"V",30,"V",27,"V",22,"V",19,"V",22,"V",21,"V",16,"V",22,"V",30,"V",29,"V",26,"V",40,"V",62,"V",54,"V",NA,"N"
8,"Barcelona",19,"Barcelona",4,8,2019,12,30,47,"V",45,"V",38,"V",36,"V",32,"V",30,"V",34,"V",37,"V",40,"V",42,"V",42,"V",46,"V",46,"V",40,"V",46,"V",44,"V",54,"V",59,"V",66,"V",67,"V",66,"V",58,"V",49,"V",NA,"N"
8,"Barcelona",19,"Barcelona",4,8,2019,12,31,45,"V",42,"V",41,"V",36,"V",24,"V",28,"V",32,"V",38,"V",41,"V",44,"V",43,"V",NA,"N",32,"V",23,"V",22,"V",22,"V",22,"V",30,"V",36,"V",31,"V",36,"V",31,"V",24,"V",NA,"N"
8,"Barcelona",19,"Barcelona",4,10,2019,12,1,22,"V",24,"V",28,"V",28,"V",22,"V",19,"V",20,"V",24,"V",20,"V",20,"V",25,"V",6,"V",17,"V",12,"V",20,"V",20,"V",17,"V",17,"V",16,"V",12,"V",9,"V",10,"V",11,"V",NA,"N"
8,"Barcelona",19,"Barcelona",4,10,2019,12,2,26,"V",25,"V",24,"V",19,"V",14,"V",15,"V",17,"V",26,"V",26,"V",41,"V",32,"V",41,"V",34,"V",36,"V",36,"V",29,"V",34,"V",50,"V",39,"V",28,"V",38,"V",50,"V",46,"V",46,"V"
8,"Barcelona",19,"Barcelona",4,10,2019,12,3,41,"V",34,"V",31,"V",24,"V",20,"V",16,"V",24,"V",36,"V",42,"V",44,"V",44,"V",29,"V",29,"V",NA,"N",49,"V",28,"V",22,"V",22,"V",22,"V",21,"V",21,"V",21,"V",17,"V",NA,"N"
8,"Barcelona",19,"Barcelona",4,10,2019,12,4,NA,"N",19,"V",21,"V",26,"V",24,"V",18,"V",9,"V",11,"V",12,"V",13,"V",21,"V",21,"V",16,"V",18,"V",19,"V",19,"V",24,"V",26,"V",23,"V",14,"V",16,"V",18,"V",16,"V",NA,"N"
8,"Barcelona",19,"Barcelona",4,10,2019,12,5,3,"V",4,"V",3,"V",9,"V",4,"V",3,"V",4,"V",6,"V",8,"V",11,"V",12,"V",20,"V",15,"V",15,"V",16,"V",15,"V",13,"V",14,"V",14,"V",16,"V",NA,"N",NA,"N",NA,"N",NA,"N"
8,"Barcelona",19,"Barcelona",4,10,2019,12,6,18,"V",NA,"N",NA,"N",NA,"N",NA,"N",NA,"N",NA,"N",NA,"N",NA,"N",NA,"N",NA,"N",NA,"N",NA,"N",NA,"N",NA,"N",NA,"N",NA,"N",NA,"N",NA,"N",NA,"N",NA,"N",NA,"N",NA,"N",NA,"N"
8,"Barcelona",19,"Barcelona",4,10,2019,12,9,9,"V",7,"V",7,"V",8,"V",6,"V",7,"V",8,"V",13,"V",19,"V",18,"V",22,"V",24,"V",23,"V",31,"V",27,"V",22,"V",31,"V",40,"V",32,"V",19,"V",16,"V",25,"V",20,"V",NA,"N"
8,"Barcelona",19,"Barcelona",4,10,2019,12,10,11,"V",8,"V",7,"V",9,"V",12,"V",15,"V",20,"V",31,"V",30,"V",32,"V",38,"V",41,"V",20,"V",15,"V",15,"V",19,"V",32,"V",35,"V",59,"V",35,"V",31,"V",33,"V",33,"V",33,"V"
8,"Barcelona",19,"Barcelona",4,10,2019,12,11,30,"V",28,"V",26,"V",24,"V",21,"V",16,"V",21,"V",41,"V",34,"V",41,"V",35,"V",35,"V",36,"V",37,"V",24,"V",21,"V",37,"V",25,"V",26,"V",27,"V",30,"V",22,"V",9,"V",NA,"N"
8,"Barcelona",19,"Barcelona",4,10,2019,12,12,5,"V",7,"V",8,"V",7,"V",6,"V",7,"V",9,"V",12,"V",18,"V",15,"V",13,"V",16,"V",16,"V",15,"V",13,"V",13,"V",16,"V",19,"V",17,"V",11,"V",6,"V",8,"V",6,"V",NA,"N"
8,"Barcelona",19,"Barcelona",4,10,2019,12,13,6,"V",5,"V",3,"V",5,"V",5,"V",5,"V",7,"V",13,"V",16,"V",15,"V",17,"V",21,"V",22,"V",20,"V",21,"V",20,"V",23,"V",20,"V",15,"V",17,"V",13,"V",11,"V",9,"V",7,"V"
8,"Barcelona",19,"Barcelona",4,10,2019,12,14,6,"V",6,"V",7,"V",8,"V",9,"V",8,"V",9,"V",12,"V",13,"V",15,"V",18,"V",19,"V",15,"V",14,"V",12,"V",17,"V",11,"V",10,"V",10,"V",15,"V",14,"V",17,"V",16,"V",NA,"N"
8,"Barcelona",19,"Barcelona",4,10,2019,12,15,15,"V",7,"V",9,"V",10,"V",6,"V",8,"V",8,"V",9,"V",11,"V",12,"V",11,"V",12,"V",11,"V",10,"V",15,"V",21,"V",16,"V",16,"V",19,"V",20,"V",18,"V",19,"V",20,"V",NA,"N"
8,"Barcelona",19,"Barcelona",4,10,2019,12,16,13,"V",17,"V",19,"V",22,"V",19,"V",18,"V",23,"V",NA,"N",NA,"N",NA,"N",44,"V",NA,"N",NA,"N",NA,"N",NA,"N",22,"V",20,"V",21,"V",27,"V",36,"V",43,"V",43,"V",43,"V",NA,"N"
8,"Barcelona",19,"Barcelona",4,10,2019,12,17,35,"V",32,"V",30,"V",27,"V",26,"V",29,"V",34,"V",42,"V",46,"V",65,"V",74,"V",84,"V",85,"V",99,"V",121,"V",125,"V",142,"V",178,"V",192,"V",193,"V",181,"V",175,"V",169,"V",NA,"N"
8,"Barcelona",19,"Barcelona",4,10,2019,12,18,144,"V",142,"V",146,"V",139,"V",133,"V",125,"V",120,"V",131,"V",138,"V",134,"V",131,"V",131,"V",122,"V",109,"V",85,"V",67,"V",61,"V",61,"V",63,"V",53,"V",37,"V",33,"V",42,"V",NA,"N"
8,"Barcelona",19,"Barcelona",4,10,2019,12,19,80,"V",80,"V",79,"V",76,"V",76,"V",68,"V",68,"V",88,"V",75,"V",85,"V",90,"V",91,"V",85,"V",94,"V",81,"V",56,"V",33,"V",38,"V",39,"V",31,"V",23,"V",29,"V",33,"V",NA,"N"
8,"Barcelona",19,"Barcelona",4,10,2019,12,20,29,"V",29,"V",26,"V",23,"V",22,"V",23,"V",27,"V",39,"V",49,"V",46,"V",21,"V",27,"V",32,"V",14,"V",21,"V",25,"V",5,"V",16,"V",45,"V",39,"V",22,"V",18,"V",32,"V",33,"V"
8,"Barcelona",19,"Barcelona",4,10,2019,12,21,19,"V",13,"V",22,"V",16,"V",13,"V",17,"V",6,"V",6,"V",10,"V",11,"V",14,"V",12,"V",24,"V",25,"V",23,"V",24,"V",20,"V",9,"V",13,"V",18,"V",27,"V",14,"V",4,"V",16,"V"
8,"Barcelona",19,"Barcelona",4,10,2019,12,22,20,"V",15,"V",12,"V",13,"V",14,"V",11,"V",15,"V",12,"V",13,"V",12,"V",10,"V",8,"V",7,"V",9,"V",9,"V",10,"V",15,"V",19,"V",16,"V",19,"V",13,"V",8,"V",9,"V",8,"V"
8,"Barcelona",19,"Barcelona",4,10,2019,12,23,5,"V",5,"V",6,"V",5,"V",4,"V",6,"V",6,"V",10,"V",16,"V",24,"V",16,"V",14,"V",16,"V",15,"V",15,"V",16,"V",22,"V",22,"V",21,"V",35,"V",31,"V",34,"V",38,"V",34,"V"
8,"Barcelona",19,"Barcelona",4,10,2019,12,24,27,"V",23,"V",23,"V",23,"V",20,"V",18,"V",20,"V",24,"V",33,"V",41,"V",30,"V",24,"V",19,"V",15,"V",17,"V",21,"V",17,"V",17,"V",16,"V",17,"V",16,"V",15,"V",15,"V",NA,"N"
8,"Barcelona",19,"Barcelona",4,10,2019,12,25,14,"V",23,"V",25,"V",28,"V",25,"V",17,"V",19,"V",20,"V",15,"V",18,"V",22,"V",19,"V",23,"V",23,"V",26,"V",21,"V",13,"V",14,"V",19,"V",22,"V",14,"V",22,"V",25,"V",NA,"N"
8,"Barcelona",19,"Barcelona",4,10,2019,12,26,20,"V",17,"V",15,"V",18,"V",16,"V",14,"V",14,"V",19,"V",20,"V",18,"V",17,"V",29,"V",27,"V",24,"V",14,"V",6,"V",8,"V",19,"V",24,"V",23,"V",17,"V",16,"V",19,"V",NA,"N"
8,"Barcelona",19,"Barcelona",4,10,2019,12,27,11,"V",11,"V",11,"V",10,"V",10,"V",12,"V",16,"V",18,"V",19,"V",27,"V",20,"V",18,"V",16,"V",14,"V",16,"V",16,"V",15,"V",24,"V",30,"V",28,"V",23,"V",23,"V",21,"V",21,"V"
8,"Barcelona",19,"Barcelona",4,10,2019,12,28,24,"V",24,"V",19,"V",16,"V",18,"V",18,"V",17,"V",17,"V",29,"V",29,"V",33,"V",34,"V",44,"V",31,"V",25,"V",19,"V",18,"V",20,"V",21,"V",23,"V",36,"V",34,"V",32,"V",NA,"N"
8,"Barcelona",19,"Barcelona",4,10,2019,12,29,35,"V",34,"V",31,"V",29,"V",25,"V",26,"V",22,"V",22,"V",22,"V",25,"V",25,"V",20,"V",18,"V",17,"V",15,"V",15,"V",12,"V",15,"V",14,"V",13,"V",14,"V",23,"V",28,"V",NA,"N"
8,"Barcelona",19,"Barcelona",4,10,2019,12,30,27,"V",25,"V",24,"V",26,"V",22,"V",19,"V",21,"V",27,"V",30,"V",29,"V",28,"V",29,"V",33,"V",26,"V",26,"V",23,"V",28,"V",42,"V",27,"V",28,"V",27,"V",29,"V",20,"V",NA,"N"
8,"Barcelona",19,"Barcelona",4,10,2019,12,31,23,"V",22,"V",24,"V",21,"V",17,"V",17,"V",16,"V",18,"V",20,"V",30,"V",30,"V",29,"V",NA,"N",87,"V",39,"V",25,"V",18,"V",16,"V",16,"V",17,"V",13,"V",14,"V",14,"V",NA,"N"
8,"Barcelona",19,"Barcelona",4,12,2019,12,1,76,"V",103,"V",94,"V",70,"V",51,"V",56,"V",68,"V",107,"V",82,"V",55,"V",57,"V",18,"V",21,"V",25,"V",32,"V",18,"V",28,"V",35,"V",24,"V",18,"V",14,"V",8,"V",43,"V",NA,"N"
8,"Barcelona",19,"Barcelona",4,12,2019,12,2,93,"V",83,"V",75,"V",47,"V",33,"V",55,"V",88,"V",127,"V",199,"V",200,"V",177,"V",NA,"N",NA,"N",NA,"N",NA,"N",NA,"N",100,"V",132,"V",134,"V",136,"V",263,"V",290,"V",228,"V",223,"V"
