"nom_cabina","qualitat_aire","codi_dtes","zqa","codi_eoi","longitud","latitud","hora_o3","qualitat_o3","valor_o3","hora_no2","qualitat_no2","valor_no2","hora_pm10","qualitat_pm10","valor_pm10","generat","dateTime"
"Barcelona - Poblenou","Bona","I2","01","08019004",2.2045,41.4039,NA,NA,NA,"12h","Bona","29 µg/m³","13h","Bona","23 µg/m³","11/06/2018 13:00",1528715111
"Barcelona - Sants","Bona","ID","01","08019042",2.1331,41.3788,NA,NA,NA,"13h","Bona","12 µg/m³",NA,NA,NA,"11/06/2018 14:00",1528721915
"Barcelona - Eixample","Bona","IH","01","08019043",2.1538,41.3853,"11h","--","--","11h","--","--","13h","Bona","26 µg/m³","11/06/2018 14:00",1528721915
"Barcelona - Gràcia","Bona","IJ","01","08019044",2.1534,41.3987,"13h","Bona","68 µg/m³","13h","Bona","22 µg/m³","13h","Bona","22 µg/m³","11/06/2018 14:00",1528721915
"Barcelona - Ciutadella","--","IL","01","08019050",2.1874,41.3864,"11h","--","--","11h","--","--",NA,NA,NA,"11/06/2018 14:00",1528721915
"Barcelona - Vall Hebron","Bona","IN","01","08019054",2.148,41.4261,"13h","Bona","74 µg/m³","13h","Bona","11 µg/m³","13h","Bona","20 µg/m³","11/06/2018 14:00",1528721915
"Barcelona - Palau Reial","Bona","IZ","01","08019057",2.1151,41.3875,"13h","Bona","74 µg/m³","13h","Bona","9 µg/m³","13h","Bona","21 µg/m³","11/06/2018 14:00",1528721915
"Barcelona - Poblenou","Bona","I2","01","08019004",2.2045,41.4039,NA,NA,NA,"13h","Bona","28 µg/m³","13h","Bona","23 µg/m³","11/06/2018 14:00",1528721915
"Barcelona - Sants","Bona","ID","01","08019042",2.1331,41.3788,NA,NA,NA,"15h","Bona","13 µg/m³",NA,NA,NA,"11/06/2018 15:00",1528722668
"Barcelona - Eixample","Bona","IH","01","08019043",2.1538,41.3853,"13h","--","--","13h","--","--","15h","Bona","26 µg/m³","11/06/2018 15:00",1528722668
"Barcelona - Gràcia","Bona","IJ","01","08019044",2.1534,41.3987,"15h","Bona","80 µg/m³","15h","Bona","22 µg/m³","15h","Bona","21 µg/m³","11/06/2018 15:00",1528722668
"Barcelona - Ciutadella","Bona","IL","01","08019050",2.1874,41.3864,"15h","Bona","63 µg/m³","15h","Bona","48 µg/m³",NA,NA,NA,"11/06/2018 15:00",1528722668
"Barcelona - Vall Hebron","Bona","IN","01","08019054",2.148,41.4261,"15h","Bona","95 µg/m³","15h","Bona","14 µg/m³","15h","Bona","20 µg/m³","11/06/2018 15:00",1528722668
"Barcelona - Palau Reial","Bona","IZ","01","08019057",2.1151,41.3875,"14h","Bona","87 µg/m³","14h","Bona","15 µg/m³","15h","Bona","21 µg/m³","11/06/2018 15:00",1528722668
"Barcelona - Poblenou","Bona","I2","01","08019004",2.2045,41.4039,NA,NA,NA,"14h","Bona","61 µg/m³","15h","Bona","24 µg/m³","11/06/2018 15:00",1528722668
"Barcelona - Sants","Bona","ID","01","08019042",2.1331,41.3788,NA,NA,NA,"15h","Bona","13 µg/m³",NA,NA,NA,"11/06/2018 16:00",1528725902
"Barcelona - Eixample","Bona","IH","01","08019043",2.1538,41.3853,"13h","--","--","13h","--","--","15h","Bona","26 µg/m³","11/06/2018 16:00",1528725902
"Barcelona - Gràcia","Bona","IJ","01","08019044",2.1534,41.3987,"15h","Bona","80 µg/m³","15h","Bona","22 µg/m³","15h","Bona","21 µg/m³","11/06/2018 16:00",1528725902
"Barcelona - Ciutadella","Bona","IL","01","08019050",2.1874,41.3864,"15h","Bona","63 µg/m³","15h","Bona","48 µg/m³",NA,NA,NA,"11/06/2018 16:00",1528725902
"Barcelona - Vall Hebron","Bona","IN","01","08019054",2.148,41.4261,"15h","Bona","95 µg/m³","15h","Bona","14 µg/m³","15h","Bona","20 µg/m³","11/06/2018 16:00",1528725902
"Barcelona - Palau Reial","Bona","IZ","01","08019057",2.1151,41.3875,"14h","Bona","87 µg/m³","14h","Bona","15 µg/m³","15h","Bona","21 µg/m³","11/06/2018 16:00",1528725902
"Barcelona - Poblenou","Bona","I2","01","08019004",2.2045,41.4039,NA,NA,NA,"14h","Bona","61 µg/m³","15h","Bona","24 µg/m³","11/06/2018 16:00",1528725902
"Barcelona - Sants","Bona","ID","01","08019042",2.1331,41.3788,NA,NA,NA,"15h","Bona","13 µg/m³",NA,NA,NA,"11/06/2018 17:00",1528729502
"Barcelona - Eixample","Bona","IH","01","08019043",2.1538,41.3853,"15h","--","--","15h","--","--","16h","Bona","25 µg/m³","11/06/2018 17:00",1528729502
"Barcelona - Gràcia","Bona","IJ","01","08019044",2.1534,41.3987,"15h","Bona","80 µg/m³","15h","Bona","22 µg/m³","17h","Bona","21 µg/m³","11/06/2018 17:00",1528729502
"Barcelona - Ciutadella","Bona","IL","01","08019050",2.1874,41.3864,"15h","Bona","63 µg/m³","15h","Bona","48 µg/m³",NA,NA,NA,"11/06/2018 17:00",1528729502
"Barcelona - Vall Hebron","Bona","IN","01","08019054",2.148,41.4261,"15h","Bona","95 µg/m³","15h","Bona","14 µg/m³","17h","Bona","20 µg/m³","11/06/2018 17:00",1528729502
"Barcelona - Palau Reial","Bona","IZ","01","08019057",2.1151,41.3875,"17h","Bona","86 µg/m³","17h","Bona","13 µg/m³","17h","Bona","21 µg/m³","11/06/2018 17:00",1528729502
"Barcelona - Poblenou","Bona","I2","01","08019004",2.2045,41.4039,NA,NA,NA,"17h","Bona","40 µg/m³","17h","Bona","25 µg/m³","11/06/2018 17:00",1528729502
"Barcelona - Sants","Bona","ID","01","08019042",2.1331,41.3788,NA,NA,NA,"17h","Bona","10 µg/m³",NA,NA,NA,"11/06/2018 18:00",1528733103
"Barcelona - Eixample","Bona","IH","01","08019043",2.1538,41.3853,"17h","Bona","58 µg/m³","17h","Bona","58 µg/m³","17h","Bona","27 µg/m³","11/06/2018 18:00",1528733103
"Barcelona - Gràcia","Bona","IJ","01","08019044",2.1534,41.3987,"17h","Bona","71 µg/m³","17h","Bona","49 µg/m³","17h","Bona","22 µg/m³","11/06/2018 18:00",1528733103
"Barcelona - Ciutadella","Bona","IL","01","08019050",2.1874,41.3864,"17h","Bona","58 µg/m³","17h","Bona","40 µg/m³",NA,NA,NA,"11/06/2018 18:00",1528733103
"Barcelona - Vall Hebron","Bona","IN","01","08019054",2.148,41.4261,"17h","Bona","89 µg/m³","17h","Bona","11 µg/m³","17h","Bona","20 µg/m³","11/06/2018 18:00",1528733103
"Barcelona - Palau Reial","Bona","IZ","01","08019057",2.1151,41.3875,"17h","Bona","86 µg/m³","17h","Bona","13 µg/m³","17h","Bona","21 µg/m³","11/06/2018 18:00",1528733103
"Barcelona - Poblenou","Bona","I2","01","08019004",2.2045,41.4039,NA,NA,NA,"17h","Bona","40 µg/m³","17h","Bona","25 µg/m³","11/06/2018 18:00",1528733103
"Barcelona - Sants","Bona","ID","01","08019042",2.1331,41.3788,NA,NA,NA,"18h","Bona","10 µg/m³",NA,NA,NA,"11/06/2018 19:00",1528736702
"Barcelona - Eixample","Bona","IH","01","08019043",2.1538,41.3853,"18h","Bona","54 µg/m³","18h","Bona","64 µg/m³","18h","Bona","27 µg/m³","11/06/2018 19:00",1528736702
"Barcelona - Gràcia","Bona","IJ","01","08019044",2.1534,41.3987,"18h","Bona","68 µg/m³","18h","Bona","55 µg/m³","18h","Bona","22 µg/m³","11/06/2018 19:00",1528736702
"Barcelona - Ciutadella","Bona","IL","01","08019050",2.1874,41.3864,"18h","Bona","67 µg/m³","18h","Bona","27 µg/m³",NA,NA,NA,"11/06/2018 19:00",1528736702
"Barcelona - Vall Hebron","Bona","IN","01","08019054",2.148,41.4261,"18h","Bona","85 µg/m³","18h","Bona","14 µg/m³","18h","Bona","20 µg/m³","11/06/2018 19:00",1528736702
"Barcelona - Palau Reial","Bona","IZ","01","08019057",2.1151,41.3875,"18h","Bona","82 µg/m³","18h","Bona","16 µg/m³","18h","Bona","21 µg/m³","11/06/2018 19:00",1528736702
"Barcelona - Poblenou","Bona","I2","01","08019004",2.2045,41.4039,NA,NA,NA,"18h","Bona","39 µg/m³","18h","Bona","24 µg/m³","11/06/2018 19:00",1528736702
"Barcelona - Sants","Bona","ID","01","08019042",2.1331,41.3788,NA,NA,NA,"19h","Bona","14 µg/m³",NA,NA,NA,"11/06/2018 20:00",1528740302
"Barcelona - Eixample","Bona","IH","01","08019043",2.1538,41.3853,"19h","Bona","64 µg/m³","19h","Bona","50 µg/m³","19h","Bona","28 µg/m³","11/06/2018 20:00",1528740302
"Barcelona - Gràcia","Bona","IJ","01","08019044",2.1534,41.3987,"19h","Bona","64 µg/m³","19h","Bona","67 µg/m³","19h","Bona","22 µg/m³","11/06/2018 20:00",1528740302
"Barcelona - Ciutadella","Bona","IL","01","08019050",2.1874,41.3864,"19h","Bona","75 µg/m³","19h","Bona","19 µg/m³",NA,NA,NA,"11/06/2018 20:00",1528740302
"Barcelona - Vall Hebron","Bona","IN","01","08019054",2.148,41.4261,"19h","Bona","82 µg/m³","19h","Bona","17 µg/m³","19h","Bona","20 µg/m³","11/06/2018 20:00",1528740302
"Barcelona - Palau Reial","Bona","IZ","01","08019057",2.1151,41.3875,"19h","Bona","78 µg/m³","19h","Bona","20 µg/m³","19h","Bona","21 µg/m³","11/06/2018 20:00",1528740302
"Barcelona - Poblenou","Bona","I2","01","08019004",2.2045,41.4039,NA,NA,NA,"19h","Bona","39 µg/m³","19h","Bona","24 µg/m³","11/06/2018 20:00",1528740302
"Barcelona - Sants","Bona","ID","01","08019042",2.1331,41.3788,NA,NA,NA,"20h","Bona","15 µg/m³",NA,NA,NA,"11/06/2018 21:00",1528743905
"Barcelona - Eixample","Bona","IH","01","08019043",2.1538,41.3853,"20h","Bona","60 µg/m³","20h","Bona","61 µg/m³","20h","Bona","29 µg/m³","11/06/2018 21:00",1528743905
"Barcelona - Gràcia","Bona","IJ","01","08019044",2.1534,41.3987,"20h","Bona","59 µg/m³","20h","Bona","86 µg/m³","20h","Bona","22 µg/m³","11/06/2018 21:00",1528743905
"Barcelona - Ciutadella","Bona","IL","01","08019050",2.1874,41.3864,"20h","Bona","80 µg/m³","20h","Bona","20 µg/m³",NA,NA,NA,"11/06/2018 21:00",1528743905
"Barcelona - Vall Hebron","Bona","IN","01","08019054",2.148,41.4261,"20h","Bona","88 µg/m³","20h","Bona","14 µg/m³","20h","Bona","20 µg/m³","11/06/2018 21:00",1528743905
"Barcelona - Palau Reial","Bona","IZ","01","08019057",2.1151,41.3875,"20h","Bona","75 µg/m³","20h","Bona","29 µg/m³","20h","Bona","21 µg/m³","11/06/2018 21:00",1528743905
"Barcelona - Poblenou","Bona","I2","01","08019004",2.2045,41.4039,NA,NA,NA,"20h","Bona","41 µg/m³","20h","Bona","24 µg/m³","11/06/2018 21:00",1528743905
"Barcelona - Sants","Bona","ID","01","08019042",2.1331,41.3788,NA,NA,NA,"20h","Bona","15 µg/m³",NA,NA,NA,"11/06/2018 22:00",1528747502
"Barcelona - Eixample","Bona","IH","01","08019043",2.1538,41.3853,"21h","Bona","53 µg/m³","21h","Bona","63 µg/m³","21h","Bona","29 µg/m³","11/06/2018 22:00",1528747502
"Barcelona - Gràcia","Bona","IJ","01","08019044",2.1534,41.3987,"21h","Bona","64 µg/m³","21h","Bona","63 µg/m³","21h","Bona","22 µg/m³","11/06/2018 22:00",1528747502
"Barcelona - Ciutadella","Bona","IL","01","08019050",2.1874,41.3864,"21h","Bona","75 µg/m³","21h","Bona","23 µg/m³",NA,NA,NA,"11/06/2018 22:00",1528747502
"Barcelona - Vall Hebron","Bona","IN","01","08019054",2.148,41.4261,"21h","Bona","86 µg/m³","21h","Bona","16 µg/m³","21h","Bona","20 µg/m³","11/06/2018 22:00",1528747502
"Barcelona - Palau Reial","Bona","IZ","01","08019057",2.1151,41.3875,"21h","Bona","74 µg/m³","21h","Bona","30 µg/m³","21h","Bona","21 µg/m³","11/06/2018 22:00",1528747502
"Barcelona - Poblenou","Bona","I2","01","08019004",2.2045,41.4039,NA,NA,NA,"21h","Bona","33 µg/m³","21h","Bona","24 µg/m³","11/06/2018 22:00",1528747502
"Barcelona - Sants","Bona","ID","01","08019042",2.1331,41.3788,NA,NA,NA,"20h","Bona","15 µg/m³",NA,NA,NA,"11/06/2018 23:00",1528751105
"Barcelona - Eixample","Bona","IH","01","08019043",2.1538,41.3853,"22h","Bona","51 µg/m³","22h","Bona","58 µg/m³","22h","Bona","29 µg/m³","11/06/2018 23:00",1528751105
"Barcelona - Gràcia","Bona","IJ","01","08019044",2.1534,41.3987,"22h","Bona","64 µg/m³","22h","Bona","60 µg/m³","22h","Bona","22 µg/m³","11/06/2018 23:00",1528751105
"Barcelona - Ciutadella","Bona","IL","01","08019050",2.1874,41.3864,"22h","Bona","65 µg/m³","22h","Bona","31 µg/m³",NA,NA,NA,"11/06/2018 23:00",1528751105
"Barcelona - Vall Hebron","Bona","IN","01","08019054",2.148,41.4261,"22h","Bona","85 µg/m³","22h","Bona","13 µg/m³","22h","Bona","20 µg/m³","11/06/2018 23:00",1528751105
"Barcelona - Palau Reial","Bona","IZ","01","08019057",2.1151,41.3875,"22h","Bona","61 µg/m³","22h","Bona","39 µg/m³","22h","Bona","21 µg/m³","11/06/2018 23:00",1528751105
"Barcelona - Poblenou","Bona","I2","01","08019004",2.2045,41.4039,NA,NA,NA,"22h","Bona","40 µg/m³","22h","Bona","24 µg/m³","11/06/2018 23:00",1528751105
"Barcelona - Sants","--","ID","01","08019042",2.1331,41.3788,NA,NA,NA,NA,NA,NA,NA,NA,NA,"12/06/2018 0:00",1528754703
"Barcelona - Eixample","Bona","IH","01","08019043",2.1538,41.3853,"23h","Bona","59 µg/m³","23h","Bona","42 µg/m³","23h","Bona","29 µg/m³","12/06/2018 0:00",1528754703
"Barcelona - Gràcia","Bona","IJ","01","08019044",2.1534,41.3987,"23h","Bona","59 µg/m³","23h","Bona","65 µg/m³","23h","Bona","22 µg/m³","12/06/2018 0:00",1528754703
"Barcelona - Ciutadella","Bona","IL","01","08019050",2.1874,41.3864,"23h","Bona","61 µg/m³","23h","Bona","33 µg/m³",NA,NA,NA,"12/06/2018 0:00",1528754703
"Barcelona - Vall Hebron","Bona","IN","01","08019054",2.148,41.4261,"23h","Bona","80 µg/m³","23h","Bona","16 µg/m³","23h","Bona","20 µg/m³","12/06/2018 0:00",1528754703
"Barcelona - Palau Reial","Bona","IZ","01","08019057",2.1151,41.3875,"0h","Bona","69 µg/m³","0h","Bona","25 µg/m³","0h","Bona","20 µg/m³","12/06/2018 0:00",1528754703
"Barcelona - Poblenou","Bona","I2","01","08019004",2.2045,41.4039,NA,NA,NA,"0h","Bona","29 µg/m³","0h","Bona","24 µg/m³","12/06/2018 0:00",1528754703
"Barcelona - Sants","Bona","ID","01","08019042",2.1331,41.3788,NA,NA,NA,"0h","Bona","23 µg/m³",NA,NA,NA,"12/06/2018 1:00",1528758306
"Barcelona - Eixample","Bona","IH","01","08019043",2.1538,41.3853,"0h","Bona","60 µg/m³","0h","Bona","41 µg/m³","0h","Bona","30 µg/m³","12/06/2018 1:00",1528758306
"Barcelona - Gràcia","Bona","IJ","01","08019044",2.1534,41.3987,"0h","Bona","66 µg/m³","0h","Bona","41 µg/m³","0h","Bona","22 µg/m³","12/06/2018 1:00",1528758306
"Barcelona - Ciutadella","Bona","IL","01","08019050",2.1874,41.3864,"0h","Bona","72 µg/m³","0h","Bona","11 µg/m³",NA,NA,NA,"12/06/2018 1:00",1528758306
"Barcelona - Vall Hebron","Bona","IN","01","08019054",2.148,41.4261,"0h","Bona","65 µg/m³","0h","Bona","24 µg/m³","0h","Bona","20 µg/m³","12/06/2018 1:00",1528758306
"Barcelona - Palau Reial","Bona","IZ","01","08019057",2.1151,41.3875,"0h","Bona","63 µg/m³","0h","Bona","33 µg/m³","0h","Bona","21 µg/m³","12/06/2018 1:00",1528758306
"Barcelona - Poblenou","Bona","I2","01","08019004",2.2045,41.4039,NA,NA,NA,"0h","Bona","20 µg/m³","0h","Bona","24 µg/m³","12/06/2018 1:00",1528758306
"Barcelona - Sants","Bona","ID","01","08019042",2.1331,41.3788,NA,NA,NA,"1h","Bona","18 µg/m³",NA,NA,NA,"12/06/2018 2:00",1528761903
"Barcelona - Eixample","Bona","IH","01","08019043",2.1538,41.3853,"1h","Bona","73 µg/m³","1h","Bona","24 µg/m³","1h","Bona","30 µg/m³","12/06/2018 2:00",1528761903
"Barcelona - Gràcia","Bona","IJ","01","08019044",2.1534,41.3987,"1h","Bona","78 µg/m³","1h","Bona","18 µg/m³","1h","Bona","22 µg/m³","12/06/2018 2:00",1528761903
"Barcelona - Ciutadella","Bona","IL","01","08019050",2.1874,41.3864,"1h","Bona","73 µg/m³","1h","Bona","6 µg/m³",NA,NA,NA,"12/06/2018 2:00",1528761903
"Barcelona - Vall Hebron","Bona","IN","01","08019054",2.148,41.4261,"1h","Bona","77 µg/m³","1h","Bona","11 µg/m³","1h","Bona","20 µg/m³","12/06/2018 2:00",1528761903
"Barcelona - Palau Reial","Bona","IZ","01","08019057",2.1151,41.3875,"1h","Bona","75 µg/m³","1h","Bona","16 µg/m³","1h","Bona","21 µg/m³","12/06/2018 2:00",1528761903
"Barcelona - Poblenou","Bona","I2","01","08019004",2.2045,41.4039,NA,NA,NA,"1h","Bona","20 µg/m³","1h","Bona","24 µg/m³","12/06/2018 2:00",1528761903
"Barcelona - Sants","Bona","ID","01","08019042",2.1331,41.3788,NA,NA,NA,"2h","Bona","24 µg/m³",NA,NA,NA,"12/06/2018 3:00",1528765505
"Barcelona - Eixample","Bona","IH","01","08019043",2.1538,41.3853,"1h","Bona","73 µg/m³","1h","Bona","24 µg/m³","2h","Bona","30 µg/m³","12/06/2018 3:00",1528765505
"Barcelona - Gràcia","Bona","IJ","01","08019044",2.1534,41.3987,"2h","Bona","81 µg/m³","2h","Bona","15 µg/m³","2h","Bona","22 µg/m³","12/06/2018 3:00",1528765505
"Barcelona - Ciutadella","Bona","IL","01","08019050",2.1874,41.3864,"2h","Bona","70 µg/m³","2h","Bona","5 µg/m³",NA,NA,NA,"12/06/2018 3:00",1528765505
"Barcelona - Vall Hebron","Bona","IN","01","08019054",2.148,41.4261,"2h","Bona","82 µg/m³","2h","Bona","7 µg/m³","2h","Bona","20 µg/m³","12/06/2018 3:00",1528765505
"Barcelona - Palau Reial","Bona","IZ","01","08019057",2.1151,41.3875,"2h","Bona","81 µg/m³","2h","Bona","13 µg/m³","2h","Bona","21 µg/m³","12/06/2018 3:00",1528765505
"Barcelona - Poblenou","Bona","I2","01","08019004",2.2045,41.4039,NA,NA,NA,"2h","Bona","9 µg/m³","2h","Bona","25 µg/m³","12/06/2018 3:00",1528765505
"Barcelona - Sants","Bona","ID","01","08019042",2.1331,41.3788,NA,NA,NA,"3h","Bona","20 µg/m³",NA,NA,NA,"12/06/2018 4:00",1528769103
"Barcelona - Eixample","Bona","IH","01","08019043",2.1538,41.3853,"1h","Bona","73 µg/m³","1h","Bona","24 µg/m³","3h","Bona","31 µg/m³","12/06/2018 4:00",1528769103
"Barcelona - Gràcia","Bona","IJ","01","08019044",2.1534,41.3987,"3h","Bona","83 µg/m³","3h","Bona","10 µg/m³","3h","Bona","22 µg/m³","12/06/2018 4:00",1528769103
"Barcelona - Ciutadella","Bona","IL","01","08019050",2.1874,41.3864,"3h","Bona","69 µg/m³","3h","Bona","5 µg/m³",NA,NA,NA,"12/06/2018 4:00",1528769103
"Barcelona - Vall Hebron","Bona","IN","01","08019054",2.148,41.4261,"3h","Bona","83 µg/m³","3h","Bona","6 µg/m³","3h","Bona","20 µg/m³","12/06/2018 4:00",1528769103
"Barcelona - Palau Reial","Bona","IZ","01","08019057",2.1151,41.3875,"3h","Bona","84 µg/m³","3h","Bona","9 µg/m³","3h","Bona","21 µg/m³","12/06/2018 4:00",1528769103
"Barcelona - Poblenou","Bona","I2","01","08019004",2.2045,41.4039,NA,NA,NA,"3h","Bona","8 µg/m³","3h","Bona","25 µg/m³","12/06/2018 4:00",1528769103
"Barcelona - Sants","Bona","ID","01","08019042",2.1331,41.3788,NA,NA,NA,"4h","Bona","16 µg/m³",NA,NA,NA,"12/06/2018 5:00",1528772705
"Barcelona - Eixample","Bona","IH","01","08019043",2.1538,41.3853,"2h","--","--","2h","--","--","4h","Bona","32 µg/m³","12/06/2018 5:00",1528772705
"Barcelona - Gràcia","Bona","IJ","01","08019044",2.1534,41.3987,"4h","Bona","84 µg/m³","4h","Bona","8 µg/m³","4h","Bona","23 µg/m³","12/06/2018 5:00",1528772705
"Barcelona - Ciutadella","Bona","IL","01","08019050",2.1874,41.3864,"4h","Bona","69 µg/m³","4h","Bona","5 µg/m³",NA,NA,NA,"12/06/2018 5:00",1528772705
"Barcelona - Vall Hebron","Bona","IN","01","08019054",2.148,41.4261,"4h","Bona","78 µg/m³","4h","Bona","8 µg/m³","4h","Bona","20 µg/m³","12/06/2018 5:00",1528772705
"Barcelona - Palau Reial","Bona","IZ","01","08019057",2.1151,41.3875,"4h","Bona","85 µg/m³","4h","Bona","6 µg/m³","4h","Bona","22 µg/m³","12/06/2018 5:00",1528772705
